ags8,ags5,ars_k,gen,kreis_gen,lon,lat
03255002,03255,03255,Bevern,Holzminden,9.494465,51.857475
03255015,03255,03255,Golmbach,Holzminden,9.545419,51.900375
03255021,03255,03255,Holenberg,Holzminden,9.584829,51.909735
03255030,03255,03255,Negenborn,Holzminden,9.567476,51.890628
03255004,03255,03255,Boffzen,Holzminden,9.394051,51.750619
03255009,03255,03255,Derental,Holzminden,9.429724,51.694959
03255014,03255,03255,Fürstenberg,Holzminden,9.399382,51.731487
03255026,03255,03255,Lauenförde,Holzminden,9.386537,51.660524
03255003,03255,03255,Bodenwerder,Holzminden,9.515591,51.977346
03255005,03255,03255,Brevörde,Holzminden,9.427301,51.912233
03255016,03255,03255,Halle,Holzminden,9.563019,51.991248
03255017,03255,03255,Hehlen,Holzminden,9.470187,51.984688
03255019,03255,03255,Heinsen,Holzminden,9.434358,51.883855
03255020,03255,03255,Heyen,Holzminden,9.504859,52.008111
03255025,03255,03255,Kirchbrak,Holzminden,9.57338,51.965529
03255031,03255,03255,Ottenstein,Holzminden,9.408921,51.946485
03255032,03255,03255,Pegestorf,Holzminden,9.49702,51.926812
03255033,03255,03255,Polle,Holzminden,9.406883,51.898705
03255035,03255,03255,Vahlbruch,Holzminden,9.341323,51.921521
03255001,03255,03255,Arholzen,Holzminden,9.569322,51.866505
03255007,03255,03255,Deensen,Holzminden,9.590468,51.862702
03255010,03255,03255,Dielmissen,Holzminden,9.607235,51.971155
03255012,03255,03255,Eimen,Holzminden,9.778045,51.875883
03255013,03255,03255,Eschershausen,Holzminden,9.633947,51.929678
03255018,03255,03255,Heinade,Holzminden,9.632864,51.839233
03255022,03255,03255,Holzen,Holzminden,9.666365,51.933805
03255027,03255,03255,Lenne,Holzminden,9.682356,51.891069
03255028,03255,03255,Lüerdissen,Holzminden,9.626461,51.951455
03255034,03255,03255,Stadtoldendorf,Holzminden,9.622765,51.882484
03255036,03255,03255,Wangelnstedt,Holzminden,9.687795,51.87064
03255501,03255,03255,Boffzen,Holzminden,9.436335,51.735765
03255502,03255,03255,Eimen,Holzminden,9.736439,51.905361
03255503,03255,03255,Eschershausen,Holzminden,9.684889,51.948482
03255504,03255,03255,Grünenplan,Holzminden,9.709813,51.946505
03255505,03255,03255,Holzminden,Holzminden,9.518896,51.820315
03255506,03255,03255,Merxhausen,Holzminden,9.582919,51.815623
03255508,03255,03255,Wenzen,Holzminden,9.805732,51.904088
03256022,03256,03256,Nienburg (Weser),Nienburg (Weser),9.211648,52.640859
03256025,03256,03256,Rehburg-Loccum,Nienburg (Weser),9.225712,52.470153
03256030,03256,03256,Steyerberg,Nienburg (Weser),9.026193,52.56739
03256005,03256,03256,Drakenburg,Nienburg (Weser),9.210548,52.68737
03256011,03256,03256,Haßbergen,Nienburg (Weser),9.230031,52.73085
03256012,03256,03256,Heemsen,Nienburg (Weser),9.262984,52.704419
03256027,03256,03256,Rohrsen,Nienburg (Weser),9.232437,52.709796
03256020,03256,03256,Linsburg,Nienburg (Weser),9.303647,52.593547
03256026,03256,03256,Rodewald,Nienburg (Weser),9.482895,52.662673
03256029,03256,03256,Steimbke,Nienburg (Weser),9.390322,52.655474
03256031,03256,03256,Stöckse,Nienburg (Weser),9.341552,52.641122
03256004,03256,03256,Diepenau,Nienburg (Weser),8.732764,52.421591
03256024,03256,03256,Raddestorf,Nienburg (Weser),8.961702,52.455222
03256033,03256,03256,Uchte,Nienburg (Weser),8.907246,52.499408
03256034,03256,03256,Warmsen,Nienburg (Weser),8.848914,52.456444
03256003,03256,03256,Bücken,Nienburg (Weser),9.134546,52.780054
03256007,03256,03256,Eystrup,Nienburg (Weser),9.212755,52.779255
03256008,03256,03256,Gandesbergen,Nienburg (Weser),9.223013,52.760767
03256009,03256,03256,Hämelhausen,Nienburg (Weser),9.277964,52.780784
03256010,03256,03256,Hassel (Weser),Nienburg (Weser),9.205763,52.802471
03256013,03256,03256,Hilgermissen,Nienburg (Weser),9.149399,52.844913
03256014,03256,03256,Hoya,Nienburg (Weser),9.135517,52.805855
03256015,03256,03256,Hoyerhagen,Nienburg (Weser),9.08566,52.829149
03256028,03256,03256,Schweringen,Nienburg (Weser),9.181245,52.747532
03256035,03256,03256,Warpe,Nienburg (Weser),9.104535,52.740808
03256006,03256,03256,Estorf,Nienburg (Weser),9.141689,52.588451
03256016,03256,03256,Husum,Nienburg (Weser),9.252157,52.565208
03256017,03256,03256,Landesbergen,Nienburg (Weser),9.119921,52.55829
03256018,03256,03256,Leese,Nienburg (Weser),9.11604,52.505729
03256032,03256,03256,Stolzenau,Nienburg (Weser),9.07761,52.510921
03256001,03256,03256,Balge,Nienburg (Weser),9.184785,52.718245
03256002,03256,03256,Binnen,Nienburg (Weser),9.135239,52.618382
03256019,03256,03256,Liebenau,Nienburg (Weser),9.095856,52.603837
03256021,03256,03256,Marklohe,Nienburg (Weser),9.156531,52.668633
03256023,03256,03256,Pennigsehl,Nienburg (Weser),9.026812,52.642381
03256036,03256,03256,Wietzen,Nienburg (Weser),9.082455,52.71264
03257003,03257,03257,Auetal,Schaumburg,9.232853,52.234338
03257009,03257,03257,Bückeburg,Schaumburg,9.050444,52.260372
03257028,03257,03257,Obernkirchen,Schaumburg,9.130876,52.270718
03257031,03257,03257,Rinteln,Schaumburg,9.079841,52.186989
03257035,03257,03257,Stadthagen,Schaumburg,9.205815,52.323705
03257001,03257,03257,Ahnsen,Schaumburg,9.101227,52.254661
03257005,03257,03257,Bad Eilsen,Schaumburg,9.105939,52.2407
03257008,03257,03257,Buchholz,Schaumburg,9.118945,52.225073
03257012,03257,03257,Heeßen,Schaumburg,9.105587,52.23215
03257022,03257,03257,Luhden,Schaumburg,9.092095,52.226019
03257007,03257,03257,Beckedorf,Schaumburg,9.313716,52.342837
03257015,03257,03257,Heuerßen,Schaumburg,9.277037,52.329615
03257020,03257,03257,Lindhorst,Schaumburg,9.284344,52.358059
03257021,03257,03257,Lüdersfeld,Schaumburg,9.252911,52.358924
03257006,03257,03257,Bad Nenndorf,Schaumburg,9.374996,52.339433
03257011,03257,03257,Haste,Schaumburg,9.39349,52.381033
03257016,03257,03257,Hohnhorst,Schaumburg,9.371285,52.368567
03257036,03257,03257,Suthfeld,Schaumburg,9.388337,52.364383
03257019,03257,03257,Lauenhagen,Schaumburg,9.208019,52.356164
03257023,03257,03257,Meerbeck,Schaumburg,9.14462,52.342306
03257025,03257,03257,Niedernwöhren,Schaumburg,9.147705,52.352046
03257027,03257,03257,Nordsehl,Schaumburg,9.18224,52.357575
03257030,03257,03257,Pollhagen,Schaumburg,9.18941,52.383784
03257037,03257,03257,Wiedensahl,Schaumburg,9.1198,52.383095
03257013,03257,03257,Helpsen,Schaumburg,9.115865,52.311691
03257014,03257,03257,Hespe,Schaumburg,9.108916,52.328099
03257026,03257,03257,Nienstädt,Schaumburg,9.165807,52.292917
03257034,03257,03257,Seggebruch,Schaumburg,9.095062,52.301545
03257002,03257,03257,Apelern,Schaumburg,9.336445,52.289576
03257017,03257,03257,Hülsede,Schaumburg,9.36141,52.25013
03257018,03257,03257,Lauenau,Schaumburg,9.368136,52.274093
03257024,03257,03257,Messenkamp,Schaumburg,9.380084,52.260048
03257029,03257,03257,Pohle,Schaumburg,9.341642,52.265412
03257032,03257,03257,Rodenberg,Schaumburg,9.352175,52.311819
03257004,03257,03257,Auhagen,Schaumburg,9.294945,52.398326
03257010,03257,03257,Hagenburg,Schaumburg,9.323187,52.433351
03257033,03257,03257,Sachsenhagen,Schaumburg,9.264827,52.39579
03257038,03257,03257,Wölpinghausen,Schaumburg,9.237707,52.41911
03351004,03351,03351,Bergen,Celle,9.962303,52.809523
03351006,03351,03351,Celle,Celle,10.08067,52.626307
03351010,03351,03351,Faßberg,Celle,10.162006,52.895917
03351012,03351,03351,Hambühren,Celle,9.983254,52.635569
03351023,03351,03351,Wietze,Celle,9.840504,52.654604
03351024,03351,03351,Winsen (Aller),Celle,9.90864,52.679316
03351025,03351,03351,Eschede,Celle,10.235106,52.733783
03351026,03351,03351,Südheide,Celle,10.089991,52.83142
03351005,03351,03351,Bröckel,Celle,10.216108,52.518414
03351007,03351,03351,Eicklingen,Celle,10.180086,52.550535
03351017,03351,03351,Langlingen,Celle,10.289155,52.555379
03351022,03351,03351,Wienhausen,Celle,10.186005,52.57957
03351002,03351,03351,Ahnsbeck,Celle,10.2848,52.611286
03351003,03351,03351,Beedenbostel,Celle,10.256786,52.64426
03351008,03351,03351,Eldingen,Celle,10.340327,52.686123
03351015,03351,03351,Hohne,Celle,10.371589,52.588534
03351016,03351,03351,Lachendorf,Celle,10.245238,52.62209
03351001,03351,03351,Adelheidsdorf,Celle,10.059931,52.565363
03351018,03351,03351,Nienhagen,Celle,10.104402,52.556183
03351021,03351,03351,Wathlingen,Celle,10.157425,52.539115
03351501,03351,03351,Lohheide,Celle,9.930034,52.811551
03352011,03352,03352,Cuxhaven,Cuxhaven,8.69747,53.864463
03352032,03352,03352,Loxstedt,Cuxhaven,8.64907,53.470254
03352050,03352,03352,Schiffdorf,Cuxhaven,8.652806,53.531085
03352059,03352,03352,Beverstedt,Cuxhaven,8.819169,53.434238
03352060,03352,03352,Hagen im Bremischen,Cuxhaven,8.644053,53.355946
03352061,03352,03352,Wurster Nordseeküste,Cuxhaven,8.5677,53.688724
03352062,03352,03352,Geestland,Cuxhaven,8.594252,53.608072
03352002,03352,03352,Armstorf,Cuxhaven,9.073937,53.597506
03352024,03352,03352,Hollnseth,Cuxhaven,9.103115,53.589311
03352029,03352,03352,Lamstedt,Cuxhaven,9.096351,53.636316
03352036,03352,03352,Mittelstenahe,Cuxhaven,9.037981,53.651268
03352052,03352,03352,Stinstedt,Cuxhaven,8.973002,53.660207
03352020,03352,03352,Hechthausen,Cuxhaven,9.237924,53.641149
03352022,03352,03352,Hemmoor,Cuxhaven,9.153373,53.692362
03352044,03352,03352,Osten,Cuxhaven,9.188167,53.694162
03352004,03352,03352,Belum,Cuxhaven,8.994205,53.816223
03352008,03352,03352,Bülkau,Cuxhaven,8.979034,53.747225
03352025,03352,03352,Ihlienworth,Cuxhaven,8.916402,53.74069
03352038,03352,03352,Neuenkirchen,Cuxhaven,8.893851,53.777163
03352039,03352,03352,Neuhaus (Oste),Cuxhaven,9.036629,53.802219
03352041,03352,03352,Nordleda,Cuxhaven,8.834004,53.763622
03352042,03352,03352,Oberndorf,Cuxhaven,9.145492,53.751967
03352043,03352,03352,Odisheim,Cuxhaven,8.940683,53.694134
03352045,03352,03352,Osterbruch,Cuxhaven,8.941582,53.778337
03352046,03352,03352,Otterndorf,Cuxhaven,8.899714,53.807823
03352051,03352,03352,Steinau,Cuxhaven,8.886576,53.683196
03352055,03352,03352,Wanna,Cuxhaven,8.810678,53.741317
03352056,03352,03352,Wingst,Cuxhaven,9.092699,53.725276
03352063,03352,03352,Cadenberge,Cuxhaven,9.056553,53.771739
03353005,03353,03353,Buchholz in der Nordheide,Harburg,9.881469,53.329257
03353026,03353,03353,Neu Wulmstorf,Harburg,9.79559,53.462891
03353029,03353,03353,Rosengarten,Harburg,9.895289,53.379364
03353031,03353,03353,Seevetal,Harburg,10.034869,53.377707
03353032,03353,03353,Stelle,Harburg,10.110327,53.379578
03353040,03353,03353,Winsen (Luhe),Harburg,10.209159,53.362425
03353007,03353,03353,Drage,Harburg,10.260961,53.409809
03353023,03353,03353,Marschacht,Harburg,10.367666,53.417357
03353033,03353,03353,Tespe,Harburg,10.413989,53.39609
03353002,03353,03353,Asendorf,Harburg,9.979301,53.289989
03353004,03353,03353,Brackel,Harburg,10.040623,53.296894
03353009,03353,03353,Egestorf,Harburg,10.063283,53.194675
03353016,03353,03353,Hanstedt,Harburg,10.014498,53.258027
03353024,03353,03353,Marxen,Harburg,10.00924,53.311539
03353036,03353,03353,Undeloh,Harburg,9.975782,53.197429
03353001,03353,03353,Appel,Harburg,9.744968,53.390684
03353008,03353,03353,Drestedt,Harburg,9.773823,53.327674
03353014,03353,03353,Halvesbostel,Harburg,9.601215,53.359267
03353019,03353,03353,Hollenstedt,Harburg,9.715365,53.36705
03353025,03353,03353,Moisburg,Harburg,9.702446,53.40494
03353028,03353,03353,Regesbostel,Harburg,9.645208,53.378518
03353039,03353,03353,Wenzendorf,Harburg,9.772342,53.350055
03353003,03353,03353,Bendestorf,Harburg,9.965791,53.339859
03353017,03353,03353,Harmstorf,Harburg,9.987203,53.348173
03353020,03353,03353,Jesteburg,Harburg,9.952787,53.306429
03353010,03353,03353,Eyendorf,Harburg,10.153673,53.202349
03353011,03353,03353,Garlstorf,Harburg,10.102673,53.236989
03353012,03353,03353,Garstedt,Harburg,10.160485,53.285914
03353013,03353,03353,Gödenstorf,Harburg,10.123465,53.228515
03353030,03353,03353,Salzhausen,Harburg,10.169305,53.225825
03353034,03353,03353,Toppenstedt,Harburg,10.10969,53.26341
03353037,03353,03353,Vierhöfen,Harburg,10.221535,53.261045
03353042,03353,03353,Wulfsen,Harburg,10.144412,53.300186
03353006,03353,03353,Dohren,Harburg,9.70182,53.305306
03353015,03353,03353,Handeloh,Harburg,9.833344,53.244817
03353018,03353,03353,Heidenau,Harburg,9.652803,53.314334
03353021,03353,03353,Kakenstorf,Harburg,9.766204,53.30721
03353022,03353,03353,Königsmoor,Harburg,9.639963,53.232097
03353027,03353,03353,Otter,Harburg,9.743028,53.240562
03353035,03353,03353,Tostedt,Harburg,9.712322,53.28106
03353038,03353,03353,Welle,Harburg,9.801616,53.240407
03353041,03353,03353,Wistedt,Harburg,9.681416,53.270395
03354005,03354,03354,Gartow,Lüchow-Dannenberg,11.46141,53.025263
03354007,03354,03354,Gorleben,Lüchow-Dannenberg,11.356745,53.048304
03354010,03354,03354,Höhbeck,Lüchow-Dannenberg,11.403614,53.069938
03354020,03354,03354,Prezelle,Lüchow-Dannenberg,11.401146,52.963312
03354021,03354,03354,Schnackenburg,Lüchow-Dannenberg,11.566732,53.037209
03354003,03354,03354,Damnatz,Lüchow-Dannenberg,11.175827,53.136244
03354004,03354,03354,Dannenberg (Elbe),Lüchow-Dannenberg,11.090108,53.096496
03354006,03354,03354,Göhrde,Lüchow-Dannenberg,10.957537,53.129893
03354008,03354,03354,Gusborn,Lüchow-Dannenberg,11.195998,53.106259
03354009,03354,03354,Hitzacker (Elbe),Lüchow-Dannenberg,11.0472,53.151971
03354011,03354,03354,Jameln,Lüchow-Dannenberg,11.075472,53.04021
03354012,03354,03354,Karwitz,Lüchow-Dannenberg,11.015675,53.087565
03354014,03354,03354,Langendorf,Lüchow-Dannenberg,11.253904,53.102229
03354019,03354,03354,Neu Darchau,Lüchow-Dannenberg,10.884199,53.227889
03354027,03354,03354,Zernien,Lüchow-Dannenberg,10.88551,53.067603
03354001,03354,03354,Bergen an der Dumme,Lüchow-Dannenberg,10.956207,52.890829
03354002,03354,03354,Clenze,Lüchow-Dannenberg,10.954387,52.936751
03354013,03354,03354,Küsten,Lüchow-Dannenberg,11.06516,52.97687
03354015,03354,03354,Lemgow,Lüchow-Dannenberg,11.321674,52.910082
03354016,03354,03354,Luckau (Wendland),Lüchow-Dannenberg,11.04936,52.927846
03354017,03354,03354,Lübbow,Lüchow-Dannenberg,11.181483,52.909636
03354018,03354,03354,Lüchow (Wendland),Lüchow-Dannenberg,11.161706,52.967743
03354022,03354,03354,Schnega,Lüchow-Dannenberg,10.892015,52.890334
03354023,03354,03354,Trebel,Lüchow-Dannenberg,11.318234,52.995463
03354024,03354,03354,Waddeweitz,Lüchow-Dannenberg,10.959612,52.995923
03354025,03354,03354,Woltersdorf,Lüchow-Dannenberg,11.22332,52.953664
03354026,03354,03354,Wustrow (Wendland),Lüchow-Dannenberg,11.119401,52.924056
03354501,03354,03354,Gartow,Lüchow-Dannenberg,11.411792,53.004194
03354502,03354,03354,Göhrde,Lüchow-Dannenberg,10.833822,53.114155
03355001,03355,03355,Adendorf,Lüneburg,10.443754,53.287818
03355009,03355,03355,Bleckede,Lüneburg,10.732726,53.291349
03355022,03355,03355,Lüneburg,Lüneburg,10.408793,53.249157
03355049,03355,03355,Amt Neuhaus,Lüneburg,10.928994,53.285751
03355002,03355,03355,Amelinghausen,Lüneburg,10.212483,53.125153
03355008,03355,03355,Betzendorf,Lüneburg,10.311162,53.137255
03355027,03355,03355,Oldendorf (Luhe),Lüneburg,10.213907,53.156905
03355029,03355,03355,Rehlingen,Lüneburg,10.220029,53.106401
03355034,03355,03355,Soderstorf,Lüneburg,10.146228,53.141222
03355004,03355,03355,Bardowick,Lüneburg,10.388067,53.292328
03355007,03355,03355,Barum,Lüneburg,10.408796,53.351294
03355017,03355,03355,Handorf,Lüneburg,10.344996,53.344975
03355023,03355,03355,Mechtersen,Lüneburg,10.31886,53.280228
03355028,03355,03355,Radbruch,Lüneburg,10.28376,53.310848
03355039,03355,03355,Vögelsen,Lüneburg,10.35108,53.277899
03355042,03355,03355,Wittorf,Lüneburg,10.380266,53.331506
03355010,03355,03355,Boitze,Lüneburg,10.748691,53.148663
03355012,03355,03355,Dahlem,Lüneburg,10.74816,53.203262
03355013,03355,03355,Dahlenburg,Lüneburg,10.736987,53.188381
03355025,03355,03355,Nahrendorf,Lüneburg,10.814655,53.174123
03355037,03355,03355,Tosterglope,Lüneburg,10.82076,53.208648
03355020,03355,03355,Kirchgellersen,Lüneburg,10.293226,53.230268
03355031,03355,03355,Reppenstedt,Lüneburg,10.354493,53.247865
03355035,03355,03355,Südergellersen,Lüneburg,10.296816,53.20854
03355041,03355,03355,Westergellersen,Lüneburg,10.24207,53.235672
03355006,03355,03355,Barnstedt,Lüneburg,10.372485,53.135816
03355014,03355,03355,Deutsch Evern,Lüneburg,10.438848,53.202644
03355016,03355,03355,Embsen,Lüneburg,10.344803,53.175557
03355024,03355,03355,Melbeck,Lüneburg,10.403227,53.178586
03355005,03355,03355,Barendorf,Lüneburg,10.521495,53.228804
03355026,03355,03355,Neetze,Lüneburg,10.624248,53.26555
03355030,03355,03355,Reinstorf,Lüneburg,10.572521,53.234322
03355036,03355,03355,Thomasburg,Lüneburg,10.657813,53.232111
03355038,03355,03355,Vastorf,Lüneburg,10.545982,53.197671
03355040,03355,03355,Wendisch Evern,Lüneburg,10.471354,53.215563
03355003,03355,03355,Artlenburg,Lüneburg,10.486159,53.37287
03355011,03355,03355,Brietlingen,Lüneburg,10.447601,53.332246
03355015,03355,03355,Echem,Lüneburg,10.530693,53.338257
03355018,03355,03355,Hittbergen,Lüneburg,10.59062,53.344572
03355019,03355,03355,Hohnstorf (Elbe),Lüneburg,10.554873,53.365767
03355021,03355,03355,Lüdersburg,Lüneburg,10.573799,53.32065
03355032,03355,03355,Rullstorf,Lüneburg,10.530491,53.286155
03355033,03355,03355,Scharnebeck,Lüneburg,10.507995,53.293367
03356002,03356,03356,Grasberg,Osterholz,8.983753,53.180531
03356005,03356,03356,Lilienthal,Osterholz,8.90772,53.141292
03356007,03356,03356,Osterholz-Scharmbeck,Osterholz,8.782826,53.230402
03356008,03356,03356,Ritterhude,Osterholz,8.756682,53.183333
03356009,03356,03356,Schwanewede,Osterholz,8.594113,53.225336
03356011,03356,03356,Worpswede,Osterholz,8.925015,53.222854
03356001,03356,03356,Axstedt,Osterholz,8.77323,53.35533
03356003,03356,03356,Hambergen,Osterholz,8.826407,53.310488
03356004,03356,03356,Holste,Osterholz,8.857641,53.373558
03356006,03356,03356,Lübberstedt,Osterholz,8.808543,53.334956
03356010,03356,03356,Vollersode,Osterholz,8.914445,53.327712
03357008,03357,03357,Bremervörde,Rotenburg (Wümme),9.146245,53.485106
03357016,03357,03357,Gnarrenburg,Rotenburg (Wümme),9.002998,53.3823
03357039,03357,03357,Rotenburg (Wümme),Rotenburg (Wümme),9.403666,53.110417
03357041,03357,03357,Scheeßel,Rotenburg (Wümme),9.482765,53.168787
03357051,03357,03357,Visselhövede,Rotenburg (Wümme),9.580361,52.985561
03357006,03357,03357,Bothel,Rotenburg (Wümme),9.503907,53.07374
03357009,03357,03357,Brockel,Rotenburg (Wümme),9.520542,53.095016
03357024,03357,03357,Hemsbünde,Rotenburg (Wümme),9.466735,53.091079
03357025,03357,03357,Hemslingen,Rotenburg (Wümme),9.597826,53.087928
03357031,03357,03357,Kirchwalsede,Rotenburg (Wümme),9.393998,53.020946
03357054,03357,03357,Westerwalsede,Rotenburg (Wümme),9.363692,53.032894
03357015,03357,03357,Fintel,Rotenburg (Wümme),9.667823,53.172334
03357023,03357,03357,Helvesiek,Rotenburg (Wümme),9.490545,53.215831
03357033,03357,03357,Lauenbrück,Rotenburg (Wümme),9.552211,53.200735
03357046,03357,03357,Stemmen,Rotenburg (Wümme),9.554485,53.223891
03357049,03357,03357,Vahlde,Rotenburg (Wümme),9.63205,53.184661
03357002,03357,03357,Alfstedt,Rotenburg (Wümme),9.067399,53.548503
03357004,03357,03357,Basdahl,Rotenburg (Wümme),8.997025,53.443117
03357012,03357,03357,Ebersdorf,Rotenburg (Wümme),9.052283,53.526451
03357027,03357,03357,Hipstedt,Rotenburg (Wümme),8.968361,53.495714
03357035,03357,03357,Oerel,Rotenburg (Wümme),9.055829,53.481562
03357003,03357,03357,Anderlingen,Rotenburg (Wümme),9.302152,53.372365
03357011,03357,03357,Deinstedt,Rotenburg (Wümme),9.225923,53.408604
03357014,03357,03357,Farven,Rotenburg (Wümme),9.321113,53.433712
03357036,03357,03357,Ostereistedt,Rotenburg (Wümme),9.170931,53.302593
03357038,03357,03357,Rhade,Rotenburg (Wümme),9.115092,53.328359
03357040,03357,03357,Sandbostel,Rotenburg (Wümme),9.130098,53.408968
03357042,03357,03357,Seedorf,Rotenburg (Wümme),9.226775,53.348588
03357043,03357,03357,Selsingen,Rotenburg (Wümme),9.214158,53.372186
